Consumo_ID;Reserva_ID;Data_Consumo;Categoria_Consumo;Item_Descricao;Quantidade;Valor_Unitario
CNS-99880620;RSV-89854206;22/02/2026;Spa;Massagem Relaxante 50 min;4;395,16
CNS-82365442;RSV-69039700;03.10.25;Estacionamento;Diária de Estacionamento;2;37,82
CNS-49736415;RSV-76886466;2026-06-17;Restaurante;Taça de Vinho Tinto;3;89,15
CNS-09486807;RSV-14980181;03/02/2026;Restaurante;Sobremesa da Casa;4;132,72
CNS-24081034;RSV-85271290;30/08/2024;Lavanderia;Lavagem de Peça;1;37,39
CNS-72010366;RSV-44970211;14.02.25;Frigobar;Chocolate;4;24,64
CNS-96192364;RSV-45109210;05/10/2025;Frigobar;Água Mineral 500 ml;1;16,20
CNS-77783865;RSV-61554943;18/04/2025;Spa;Massagem Relaxante 50 min;1;261,45
CNS-52827454;RSV-25174056;16-08-2025;Room Service;Sanduíche Club;1;68,64
CNS-78953572;RSV-49762269;26.01.25;Frigobar;Chocolate;1;12,94
CNS-75773730;RSV-96788784;13/06/2025;Frigobar;Água Mineral 500 ml;1;7,34
CNS-09159468;RSV-68171213;26/03/2026;Spa;Circuito de Sauna;3;122,28
CNS-06548301;RSV-70177533;01/08/2025;Frigobar;Cerveja Long Neck;3;6,49
CNS-47401164;RSV-08632061;22/03/2026;Frigobar;Chocolate;3;9,96
CNS-92128280;RSV-78735788;14/12/2025;Spa;Tratamento Facial;1;285,14
CNS-81063639;RSV-76898588;12-04-2025;Estacionamento;Diária de Estacionamento;1;29,72
CNS-18390617;RSV-71387163;24-08-2025;Restaurante;Sobremesa da Casa;1;60,64
CNS-89062734;RSV-08178322;30/06/2025;Restaurante;Porção de Petiscos;1;52,02
CNS-16507417;RSV-32319340;04/01/2026;Frigobar;Mix de Castanhas;1;15,98
CNS-73517392;RSV-45146831;25-06-2026;Spa;Circuito de Sauna;1;294,88
CNS-21717756;RSV-36450888;09-08-2024;Spa;Circuito de Sauna;4;394,48
CNS-21533416;RSV-31884812;20/10/2024;Passeio;Trilha ao Mirante;3;243,48
CNS-32710468;RSV-83427427;12/04/2026;Spa;Circuito de Sauna;1;355,47
CNS-86955618;RSV-15074929;19/04/2026;Lavanderia;Lavagem de Peça;1;36,92
CNS-68268562;RSV-95843220;28/08/2024;Restaurante;Porção de Petiscos;2;69,44
CNS-74360794;RSV-30422529;08/11/2024;Restaurante;Taça de Vinho Tinto;3;100,75
CNS-91703083;RSV-75694226;03/05/2026;Frigobar;Cerveja Long Neck;2;16,39
CNS-40138477;RSV-28985492;31/08/2024;Frigobar;Cerveja Long Neck;4;12,55
CNS-96217797;RSV-28058260;30/03/2025;Frigobar;Refrigerante Lata;2;25,28
CNS-90626933;RSV-76297233;19.10.25;passeio;Aula de Stand-Up Paddle;1;402,48
CNS-57980853;RSV-26814902;23/04/2025;Frigobar;Chocolate;4;8,95
CNS-97189618;RSV-40063500;31/03/2025;Frigobar;Água Mineral 500 ml;1;R$ 21,71
CNS-38480443;RSV-95134988;15/07/2025;Passeio;Passeio de Escuna;1;150,54
CNS-92049170;RSV-90241117;16/06/2025;Frigobar;Água Mineral 500 ml;1;9,30
CNS-82194751;RSV-41495732;18/11/2025;Lavanderia;Lavagem a Seco;1;18,45
CNS-65264893;RSV-31087429;14/10/2024;Restaurante;Jantar Executivo;2;74,33
CNS-76231905;RSV-23518953;07/04/2026;Restaurante;Pizza Margherita;2;40,24
CNS-98238557;RSV-70723017;06.12.25;Estacionamento;Diária de Estacionamento;1;28,54
CNS-85649495;RSV-20663231;02/12/2024;Room Service;Tábua de Frios;1;83,30
CNS-69282479;RSV-22306335;05-10-2025;room service;Tábua de Frios;3;51,12
CNS-31208455;RSV-31654536;2026-05-23;Lavanderia;Lavagem de Peça;1;39,35
CNS-60388384;RSV-23849512;15/06/2025;Restaurante;Sobremesa da Casa;4;114,68
CNS-37064298;RSV-95014211;01/11/2024;Restaurante;Sobremesa da Casa;1;72,20
CNS-40532477;RSV-50572417;10/02/2026;Passeio;Trilha ao Mirante;4;358,24
CNS-00316828;RSV-45520527;22/01/2025;Frigobar;Água Mineral 500 ml;1;24,67
CNS-42356268;RSV-30433206;06/10/2025;Frigobar;Água  Mineral 500 ml;1;15,95
CNS-76135550;RSV-18924884;01/11/2025;Passeio;Passeio de Escuna;1;324,16
CNS-43234835;RSV-25820114;26/03/2026;Spa;Massagem Relaxante 50 min;1;317,65
CNS-45392189;RSV-48937969;17/11/2025;Estacionamento;Valet;1;44,76
CNS-02512893;RSV-95490358;01-02-2026;Frigobar;Mix de Castanhas;4;15,16
CNS-49316503;RSV-08690812;10/06/2025;Frigobar;Mix de Castanhas;1;8,54
CNS-54204935;RSV-04405198;06/03/2026;Frigobar;Água Mineral 500 ml;1;11,85
CNS-29670547;RSV-32856401;12/07/2025;Frigobar;Mix de Castanhas;2;12,05
CNS-04828541;RSV-68735763;23/11/2024;Restaurante;Taça de Vinho Tinto;1;45,10
CNS-30800445;RSV-26859409;2026-01-13;Restaurante;Jantar Executivo;1;103,32
CNS-05975294;RSV-91333950;19/10/2024;Spa;Circuito de Sauna;1;413,23
CNS-18019719;RSV-44657182;27/09/2025;Restaurante;Pizza Margherita;1;97,58
CNS-31241330;RSV-14145944;13/01/2025;Estacionamento;Diária de Estacionamento;3;26,64
CNS-02393121;RSV-51824955;14/03/2025;Room Service;Tábua de Frios;1;42,87
CNS-18112828;RSV-82834401;10.12.24;SPA;tratamento facial;2;176,21
CNS-00015410;RSV-01990053;04/10/2024;Estacionamento;Valet;3;R$ 42,21
CNS-74989398;RSV-12103384;23/09/2024;Passeio;Rapel na Cachoeira;1;471,24
CNS-96466669;RSV-71529500;19/04/2025;Passeio;Transfer Aeroporto;2;135,74
CNS-84970252;RSV-62394744;10/05/2025;Estacionamento;Valet;1;31,62
CNS-58746503;RSV-22199499;31/10/2024;Room Service;Tábua de Frios;1;44,64
CNS-87532576;RSV-38536408;17/07/2024;Room Service;Café da Manhã no Quarto;2;43,48
CNS-25017526;RSV-85447340;28/12/2025;Restaurante;Risoto de Camarão;3;131,45
CNS-59636715;RSV-06959298;19/06/2026;Room Service;Omelete com Salada;2;46,79
CNS-95145272;RSV-29516504;07-12-2024;Estacionamento;Diária de Estacionamento;1;54,98
CNS-77741635;RSV-23688503;25-05-2026;Room Service;Tábua de Frios;2;28,03
CNS-61769713;RSV-57310814;2024-10-18;Passeio;Trilha na Mata com Guia;1;126,15
CNS-41368930;RSV-50755142;28/02/2026;Room Service;Tábua de Frios;1;82,03
CNS-90441255;RSV-10756463;30-09-2025;Restaurante;Pizza Margherita;3;121,36
CNS-59609903;RSV-89493234;30/08/2025;Spa;Day Use Spa;3;R$ 391,83
CNS-69302329;RSV-70139955;2025-09-20;Spa;Day Use Spa;4;359,44
CNS-30628138;RSV-24992431;20/07/2024;Estacionamento;Valet;2;40,35
CNS-87870885;RSV-51093380;29/01/2025;Restaurante;Pizza Margherita;1;139,13
CNS-09683152;RSV-13271977;30/01/2025;Restaurante;Risoto de Camarão;4;40,34
CNS-59049569;RSV-13022681;24/08/2025;Restaurante;Porção de Petiscos;2;37,26
CNS-76704841;RSV-48409127;13/06/2026;Passeio;Trilha ao Mirante;2;435,39
CNS-97768463;RSV-16701664;10.09.25;Restaurante;Risoto de Camarão;1;97,71
CNS-37598919;RSV-63494494;03/08/2025;Restaurante;Almoço Buffet;2;87,26
CNS-93151438;RSV-69178875;22/03/2026;Room Service;Tábua de Frios;3;57,75
CNS-66951371;RSV-51419268;07/06/2026;Room Service;Tábua de Frios;1;45,22
CNS-69201384;RSV-00734413;06/06/2025;Frigobar;Água Mineral 500 ml;2;15,45
CNS-25916199;RSV-29300041;24/08/2025;Passeio;Noite de Fondue;2;251,64
CNS-55952003;RSV-48658245;10/03/2025;Room Service;SANDUÍCHE CLUB;1;73,97
CNS-79823287;RSV-24240302;04/09/2024;Room Service;Tábua de Frios;2;68,53
CNS-53513696;RSV-58785991;02.02.25;Restaurante;Taça de Vinho Tinto;2;138,66
CNS-63904125;RSV-45064282;03/08/2024;Frigobar;Água Mineral 500 ml;2;26,56
CNS-49543630;RSV-35682741;24/12/2025;Spa;Tratamento Facial;1;267,23
CNS-44169998;RSV-77485171;30.10.25;Estacionamento;Valet;1;41,95
CNS-92467724;RSV-93329455;04/04/2026;Spa;Day Use Spa;1;250,93
CNS-14792801;RSV-47134507;10/11/2025;Restaurante;Taça  de Vinho Tinto;1;82,16
CNS-79806879;RSV-84720357;24/11/2025;Estacionamento;Valet;1;36,84
CNS-15511548;RSV-92102883;30/03/2026;Restaurante;Porção de Petiscos;1;76,37
CNS-96690363;RSV-61580433;2026-03-05;Restaurante;Jantar Executivo;1;119,05
CNS-05269650;RSV-31984784;25/09/2025;Restaurante;Almoço Buffet;1;116,67
CNS-18298398;RSV-14773187;10/03/2025;Frigobar;Água Mineral 500 ml;2;19,87
CNS-86328089;RSV-84127627;28/11/2025;Lavanderia;Lavagem a Seco;2;39,25
CNS-25793202;RSV-06170996;12/10/2024;Estacionamento;Diária de Estacionamento;1;52,37
CNS-94452596;RSV-57347232;21/09/2024;Estacionamento;Diária de Estacionamento;3;45,89
CNS-27550155;RSV-64153479;30.12.25;Restaurante;Pizza Margherita;3;59,87
CNS-52709723;RSV-45812870;22/04/2025;Passeio;Mergulho com Cilindro;3;137,39
CNS-98143067;RSV-50572417;07/02/2026;estacionamento;Valet;1;33,81
CNS-37375164;RSV-40724288;16.06.25;frigobar;Chocolate;1;8,46
CNS-11763653;RSV-59920973;25/04/2026;Estacionamento;Diária de Estacionamento;3;46,48
CNS-43411371;RSV-69014924;11/07/2024;Frigobar;Suco Natural;1;7,55
CNS-66964885;RSV-16213601;05/04/2025;Frigobar;Chocolate;1;21,57
CNS-31371820;RSV-38850376;20/10/2025;Spa;Circuito de Sauna;3;287,33
CNS-74149315;RSV-15742684;20/12/2024;Passeio;Passeio de Buggy;1;347,33
CNS-38717907;RSV-65132119;26/09/2024;Passeio;Mergulho com Cilindro;4;183,20
CNS-86596432;RSV-10046954;18/08/2025;Room  Service;Café da Manhã no Quarto;1;49,35
CNS-97529741;RSV-31313265;16/03/2025;Estacionamento;Diária de Estacionamento;1;36,58
CNS-94328827;RSV-26277196;16-07-2025;Frigobar;Refrigerante Lata;1;11,37
CNS-08088489;RSV-78799894;01-11-2025;Frigobar;Suco Natural;1;11,02
CNS-28706314;RSV-78835335;2024-07-13;Passeio;Passeio de Barco no Rio;4;171,57
CNS-79057909;RSV-36455571;23/09/2024;Room Service;Omelete com Salada;3;50,27
CNS-99810518;RSV-34492871;15/09/2024;Room Service;Café da Manhã no Quarto;1;47,13
CNS-03316514;RSV-90523974;01/03/2026;Lavanderia;Lavagem de Peça;1;15,08
CNS-35118548;RSV-03024587;2025-10-06;Frigobar;Suco Natural;4;6,26
CNS-52248900;RSV-57329616;10/08/2024;Passeio;Aula de Stand-Up Paddle;3;316,22
CNS-18027666;RSV-97362184;20/02/2025;Lavanderia;Passadoria Express;2;43,36
CNS-80295850;RSV-27381965;22/07/2025;Restaurante;Taça de Vinho Tinto;2;105,42
CNS-20602743;RSV-02429627;27/10/2025;Room Service;Sanduíche Club;2;34,54
CNS-62083949;RSV-00433107;30/07/2024;Lavanderia;Lavagem a Seco;3;18,85
CNS-05322423;RSV-41333992;27/12/2024;Room Service;Café da Manhã no Quarto;1;32,39
CNS-02253285;RSV-65596346;06/02/2025;Lavanderia;Passadoria Express;4;32,34
CNS-11841014;RSV-73481432;11/12/2025;Estacionamento;Diária de Estacionamento;1;41,16
CNS-76346745;RSV-79126488;12/05/2025;Room Service;Tábua de Frios;1;67,31
CNS-31789738;RSV-55551829;05/09/2025;Restaurante;Pizza Margherita;1;109,15
CNS-37420240;RSV-05481023;25/01/2026;Passeio;Trilha na Mata com Guia;1;413,61
CNS-47732829;RSV-35800617;10/06/2025;Spa;Circuito de Sauna;1;351,18
CNS-19037873;RSV-71410907;29/04/2025;Room Service;Sanduíche Club;2;28,18
CNS-38702269;RSV-84730785;26/07/2025;Restaurante;Pizza Margherita;1;123,94
CNS-74773479;RSV-98501605;2025-08-09;Room Service;Sanduíche Club;4;48,89
CNS-40077273;RSV-66942044;10/01/2026;Spa;MASSAGEM RELAXANTE 50 MIN;2;174,82
CNS-82170622;RSV-66240346;16.12.25;Frigobar;Suco Natural;1;11,14
CNS-90681601;RSV-11677445;17/11/2024;Restaurante;Jantar Executivo;2;75,03
CNS-19849520;RSV-30480573;25/04/2026;Passeio;Flutuação em Rio Cristalino;2;123,07
CNS-46529494;RSV-30296984;21/04/2025;Passeio;Passeio de Buggy;1;447,82
CNS-63734969;RSV-43662707;30/09/2025;Frigobar;Chocolate;1;12,50
CNS-97667269;RSV-56656531;02/08/2024;Spa;Circuito de Sauna;2;147,38
CNS-78730260;RSV-23209071;17/01/2025;Frigobar;Suco Natural;1;21,09
CNS-59397941;RSV-55585251;18/10/2024;Frigobar;Chocolate;2;14,53
CNS-85741207;RSV-94893919;21/08/2024;Frigobar;Refrigerante Lata;2;21,80
CNS-83955466;RSV-84727013;25/01/2025;Restaurante;Jantar Executivo;1;90,44
CNS-39350714;RSV-79758610;06/09/2025;Estacionamento;Diária de Estacionamento;3;42,05
CNS-84636511;RSV-30412516;20.01.26;Spa;Day Use Spa;1;228,85
CNS-05371050;RSV-10602924;15-08-2024;Room Service;Sanduíche Club;1;36,80
CNS-65504043;RSV-32856401;13/07/2025;Restaurante;Risoto de Camarão;2;130,82
CNS-82684388;RSV-08975872;15.12.25;Room Service;Café da Manhã no Quarto;3;35,58
CNS-38847433;RSV-98681683;13/01/2025;Frigobar;Suco Natural;3;15,93
CNS-47498683;RSV-98788126;2025-09-05;Frigobar;Refrigerante Lata;1;13,53
CNS-58224997;RSV-95808342;24/12/2025;Room Service;Sanduíche Club;2;74,27
CNS-15034106;RSV-22610313;25/03/2025;Room Service;Tábua de Frios;2;32,19
CNS-90903357;RSV-10902593;15/04/2026;Lavanderia;Passadoria Express;1;12,94
CNS-50137144;RSV-32122372;03/04/2026;Estacionamento;Valet;1;26,91
CNS-99573127;RSV-48658245;09/03/2025;Restaurante;Risoto de Camarão;1;111,84
CNS-76671790;RSV-87266070;19/05/2026;Spa;Day Use Spa;1;405,36
CNS-27498875;RSV-83276069;13/12/2024; Passeio;City Tour Histórico;2;214,28
CNS-82825720;RSV-65423042;25/03/2025;Frigobar;Chocolate;2;17,57
CNS-41473895;RSV-03822822;22/09/2025;Spa;Tratamento Facial;4;138,12
CNS-75109544;RSV-70554185;05-05-2026;Room Service;Omelete com Salada;1;64,59
CNS-14545347;RSV-04478006;01/04/2026;Restaurante;Pizza Margherita;1;87,53
CNS-08011586;RSV-96875803;28/06/2025;Passeio;Tour de Vinícolas;1;243,34
CNS-40260565;RSV-54212906;08/02/2025;Frigobar;Mix de Castanhas;1;27,78
CNS-87728515;RSV-84998327;22-10-2024;Lavanderia;Passadoria Express;2;44,87
CNS-10793547;RSV-41436041;15/06/2026;Room Service;Omelete com Salada;2;74,58
CNS-82331997;RSV-16748573;07/12/2025;Estacionamento;Diária de Estacionamento;1;34,61
CNS-16598495;RSV-13263480;16/01/2026;Frigobar;Refrigerante Lata;1;20,84
CNS-84945095;RSV-73381710;13-06-2025;Room Service;Sanduíche Club;1;82,98
CNS-74873099;RSV-57676757;03/08/2024;SPA;Massagem  Relaxante 50 min;1;174,59
CNS-16258248;RSV-06478918;09-08-2024;Restaurante;Taça de Vinho Tinto;2;68,87
CNS-86222593;RSV-45382047;22.07.24;PASSEIO;Noite de Fondue;1;95,64
CNS-07819362;RSV-89205509;13/02/2026;Passeio;Aula de Stand-Up Paddle;2;250,42
CNS-29649083;RSV-43585735;24/03/2025;Restaurante; Almoço Buffet;1;96,94
CNS-15422398;RSV-00859325;2024-08-26;Spa;Tratamento Facial;3;213,86
CNS-88480930;RSV-13144410;17/03/2025;Estacionamento;Diária de Estacionamento;4;41,03
CNS-18629241;RSV-12249321;2025-10-23;Frigobar;Cerveja Long Neck;1;21,04
CNS-83592163;RSV-89782790;30/05/2026;Lavanderia;Lavagem de Peça;2;44,06
CNS-75955556;RSV-28471872;2026-05-29;Spa;Tratamento Facial;1;289,34
CNS-48925644;RSV-53991578;20.10.24;Restaurante;Risoto de Camarão;3;107,49
CNS-63476014;RSV-55456463;12.06.26;Restaurante;Almoço Buffet;3;139,66
CNS-73816361;RSV-97919193;07/09/2025;Frigobar;Água Mineral 500 ml;1;11,99
CNS-19459661;RSV-00958865;02/11/2024;Estacionamento;Valet;1;53,72
CNS-25223608;RSV-48098319;13/07/2025;Spa;Tratamento Facial;1;332,46
CNS-52373095;RSV-82708709;02/05/2026;Lavanderia;Lavagem a Seco;4;40,67
CNS-68935969;RSV-84024572;23/10/2024;Spa;Circuito de Sauna;3;231,39
CNS-17325386;RSV-38833909;03/11/2024;Room Service;Café da Manhã no Quarto;1;50,82
CNS-06007037;RSV-22661090;07/12/2025;Estacionamento;Diária de Estacionamento;2;52,09
CNS-74158391;RSV-67639416;20/09/2025;Frigobar;Mix de Castanhas;1;9,00
CNS-56241431;RSV-39330897;11/02/2026;Restaurante;Porção de Petiscos;2;76,73
CNS-93286804;RSV-86418684;30/07/2025;Room  Service;Sanduíche Club;2;76,00
CNS-86986674;RSV-62772165;01/01/2025;Frigobar;Cerveja Long Neck;2;8,93
CNS-90421951;RSV-56424085;14/12/2024;Lavanderia;Lavagem a Seco;2;43,16
CNS-38016338;RSV-55585251;19/10/2024;Restaurante;Pizza Margherita;1;121,51
CNS-96591899;RSV-60588702;08/02/2026;Restaurante;Taça de Vinho Tinto;2;R$ 118,47
CNS-32070845;RSV-10074461;18/04/2025;Frigobar;Cerveja Long Neck;1;16,00
CNS-21282909;RSV-93574278;2024-07-20;Frigobar;Suco Natural;3;9,29
CNS-49142716;RSV-53774610;2025-07-27;Spa;Tratamento Facial;2;263,13
CNS-82959424;RSV-77994978;04.03.26;Frigobar;Água Mineral 500 ml;2;17,39
CNS-60112647;RSV-46211812;19/01/2026;Room Service;Omelete com Salada;1;32,05
CNS-73111344;RSV-24726685;13-01-2025;Spa;Massagem Relaxante 50 min;2;182,80
CNS-30392415;RSV-25095494;15/05/2026;Frigobar;Mix de Castanhas;2;9,70
CNS-16447572;RSV-60370199;30/11/2025;Frigobar;Água Mineral 500 ml;2;10,61
CNS-71406880;RSV-48247294;24-01-2026;Restaurante;Sobremesa da Casa;1;97,09
CNS-09132115;RSV-63880333;21.06.25;Frigobar;Mix de Castanhas;1;6,15
CNS-39077023;RSV-01541459;16/03/2025;Restaurante;Jantar Executivo;1;46,66
CNS-77144762;RSV-62267865;24/12/2025;Frigobar;Suco Natural;3;26,87
CNS-60505735;RSV-20883948;01.12.25;Frigobar;REFRIGERANTE LATA;1;13,62
CNS-60820486;RSV-04188330;02/07/2025;Room Service;Tábua de Frios;1;67,57
CNS-75977676;RSV-25301111;24/12/2024;Passeio;Transfer Aeroporto;1;431,19
CNS-70481044;RSV-38192534;12/11/2024;Passeio;Passeio de Buggy;2;281,48
CNS-51544616;RSV-41590275;17/07/2024;Restaurante;Jantar Executivo;1;57,59
CNS-80793783;RSV-05616780;05/05/2026;Restaurante;Pizza Margherita;1;53,68
CNS-48780212;RSV-18126131;08.12.24;Passeio  ;Aula de Stand-Up Paddle;1;368,84
CNS-22978916;RSV-04385158;03/09/2024;Frigobar;Mix de Castanhas;1;24,31
CNS-02070068;RSV-99914430;25-06-2025;Frigobar;Mix de Castanhas;1;16,64
CNS-48532993;RSV-61878904;03/10/2024;Restaurante;Jantar Executivo;3;122,72
CNS-03385106;RSV-53208413;20/12/2025;Restaurante;Porção de Petiscos;2;124,98
CNS-67311915;RSV-79886385;18.12.25;Restaurante;Porção de Petiscos;4;82,83
CNS-06078772;RSV-08402136;12-04-2026;Passeio;Tour de Vinícolas;1;140,44
CNS-57924637;RSV-46202013;25/08/2025;Room Service;Omelete com Salada;1;68,54
CNS-40670397;RSV-75619168;11/08/2024;Frigobar;Chocolate;1;9,10
CNS-55961314;RSV-02200340;31/08/2024;Restaurante;Sobremesa da Casa;2;92,29
CNS-92993445;RSV-96485678;18/11/2024;Room Service;Café da Manhã no Quarto;3;75,93
CNS-09089612;RSV-89630235;17/01/2026;Room Service;Sanduíche Club;1;64,27
CNS-91850970;RSV-44793204;20/09/2024;RESTAURANTE;Risoto de Camarão;2;135,07
CNS-41812721;RSV-10352739;09-08-2025;Frigobar;Suco Natural;2;7,26
CNS-53815810;RSV-77054577;28.10.25;Restaurante;Almoço Buffet;1;87,74
CNS-82301740;RSV-26931053;11.02.25;Frigobar;Suco Natural;1;6,75
CNS-67106329;RSV-79254867;27.01.26;Passeio;Mergulho com Cilindro;1;430,81
CNS-79577229;RSV-81300116;15/12/2025;Frigobar;Mix de Castanhas;2;23,18
CNS-06657363;RSV-82327254;02/09/2024;Frigobar;Chocolate;1;6,22
CNS-62389494;RSV-20659306;26/05/2025;Lavanderia;Lavagem a Seco;1;35,64
CNS-73562348;RSV-87317270;06/11/2025;Passeio;Noite de Fondue;2;424,90
CNS-25059763;RSV-34362958;01/11/2024;Frigobar;Refrigerante Lata;2;19,07
CNS-87899688;RSV-47115372;18/10/2024;Frigobar;Cerveja Long Neck;1;19,86
CNS-81724005;RSV-14969870;08/08/2025;Restaurante;Sobremesa da Casa;2;56,57
CNS-50289740;RSV-36404403;17/07/2024;Spa;Tratamento Facial;3;204,59
CNS-79095369;RSV-59690882;2025-10-04;room service;Sanduíche Club;1;70,57
CNS-70673078;RSV-36077274;14/10/2025;Passeio;Passeio de Buggy;4;305,39
CNS-21056301;RSV-80609942;30/12/2024;Spa;Massagem Relaxante 50 min;1;232,41
CNS-17770519;RSV-50608250;2024-08-13;Lavanderia;Lavagem de Peça;3;40,34
CNS-18831119;RSV-23106057;02/11/2024;Restaurante;Jantar Executivo;3;59,85
CNS-79910083;RSV-75896089;04.01.25;Restaurante;Jantar Executivo;2;124,45
CNS-35008950;RSV-40843457;11/07/2025;Room Service;Café da Manhã no Quarto;4;51,54
CNS-01082488;RSV-06778059;15/09/2025;Restaurante;Sobremesa da Casa;1;29,53
CNS-37686748;RSV-08011660;13/07/2025;Frigobar;Cerveja Long Neck;4;9,95
CNS-75545340;RSV-29613229;2026-02-25;Passeio;Trilha ao Mirante;1;341,27
CNS-10441933;RSV-90867311;17/11/2024;Passeio;Passeio de Buggy;2;298,16
CNS-37698276;RSV-63149993;10.11.25;Frigobar;Mix de Castanhas;1;10,02
CNS-38717341;RSV-45075705;22/11/2025;Passeio;Mergulho com Cilindro;1;429,70
CNS-22766853;RSV-67200000;10/09/2025;Restaurante;Risoto de Camarão;1;31,43
CNS-12332550;RSV-42299025;09/06/2026; Estacionamento;Valet;1;59,14
CNS-59074155;RSV-03930897;02/10/2025;Spa;Tratamento Facial;2;221,63
CNS-32587513;RSV-91989759;28/08/2024;Room Service;Tábua de Frios;3;R$ 41,03
CNS-81110478;RSV-15546310;05-03-2025;Frigobar;Chocolate;2;15,34
CNS-93440219;RSV-34768348;11/07/2025;Lavanderia;Lavagem de Peça;1;25,49
CNS-78000857;RSV-66405085;2024-08-05;Passeio;Passeio de Escuna;2;238,62
CNS-46413373;RSV-96670500;14/06/2025;Restaurante;Almoço Buffet;1;34,25
CNS-85852675;RSV-49502449;30/09/2025;Spa;Day Use Spa;1;271,86
CNS-26306155;RSV-05003619;2024-12-21;Room Service;Tábua de Frios;4;72,95
CNS-79781418;RSV-57197383;30/08/2025;Passeio;Passeio de Buggy;1;210,39
CNS-19113299;RSV-67456655;23/05/2025;Restaurante;Risoto de Camarão;1;29,57
CNS-53217214;RSV-94070742;18/02/2026;Passeio;Trilha ao Mirante;1;204,91
CNS-13799301;RSV-71836445;27-04-2026;Frigobar;Suco Natural;1;10,38
CNS-27220862;RSV-75894929;08/02/2026;Lavanderia;Lavagem a Seco;3;24,61
CNS-52884045;RSV-03101320;29/07/2024;Frigobar;Água Mineral 500 ml;1;17,07
CNS-92845607;RSV-28620066;21/01/2026;Restaurante;Porção de Petiscos;4;126,33
CNS-14411393;RSV-47631272;20/07/2025;Estacionamento;Valet;2;26,45
CNS-60882071;RSV-81216121;25/10/2025;Restaurante;Taça de Vinho Tinto;2;137,20
CNS-10167181;RSV-53218223;22/06/2026;Lavanderia; Lavagem a Seco;2;20,87
CNS-27325642;RSV-82945275;11/02/2025;Restaurante;Pizza Margherita;2;104,53
CNS-59378044;RSV-87383844;16.08.24;frigobar;Cerveja Long Neck;2;17,40
CNS-27823728;RSV-64362355;08/07/2024;Room Service;Sanduíche Club;1;63,41
CNS-08624129;RSV-37235190;12-03-2025;Estacionamento;Diária de Estacionamento;4;47,36
CNS-62337526;RSV-48022191;11-10-2025;Room Service;Tábua de Frios;1;R$ 34,46
CNS-49436159;RSV-86510542;16/01/2025;Estacionamento;Diária de Estacionamento;1;34,25
CNS-70004588;RSV-49716454;03/05/2026;Room Service;Tábua de Frios;4;82,40
CNS-96431039;RSV-50595101;05-10-2025;Restaurante;Sobremesa da Casa;3;R$ 35,67
CNS-69132159;RSV-39902006;07/12/2024;Spa;Massagem Relaxante 50 min;1;414,35
CNS-95095003;RSV-04778897;12/01/2025;Room Service;Sanduíche Club;1;86,43
CNS-52524156;RSV-28446092;21-04-2026;Estacionamento;Diária de Estacionamento;4;44,26
CNS-96518294;RSV-66188626;16/11/2025;Spa;Tratamento Facial;2;287,84
CNS-95947708;RSV-05009095;22/06/2025;Spa;Massagem Relaxante 50 min;1;223,47
CNS-64158212;RSV-78267919;03.11.24;Passeio;Flutuação em Rio Cristalino;1;203,89
CNS-34772986;RSV-69178875;2026-03-23;Room Service;Café da Manhã no Quarto;3;51,56
CNS-10452565;RSV-30417511;01/10/2024;Frigobar;Refrigerante Lata;1;21,84
CNS-05064854;RSV-19472819;03/03/2025;Estacionamento;Diária de Estacionamento;1;49,70
CNS-75133713;RSV-90031044;07/02/2025;Lavanderia;Lavagem de Peça;4;32,73
CNS-37179091;RSV-32318801;08/02/2025;Restaurante;Jantar Executivo;1;46,69
CNS-56577185;RSV-56531664;2025-10-15;Frigobar;Agua Mineral 500 ml;3;26,57
CNS-94513881;RSV-74155466;05/04/2026;Lavanderia;Passadoria Express;4;33,76
CNS-29434846;RSV-15290916;19/04/2026;Room Service;Omelete com Salada;1;40,83
CNS-31129836;RSV-95526608;2026-03-02;Estacionamento;Valet;2;32,09
CNS-88046789;RSV-61122121;15.04.25;Room Service;Café da Manhã no Quarto;2;R$ 71,22
CNS-52342043;RSV-60754762;2025-02-21;Frigobar;Chocolate;1;12,34
