Reserva_ID;Quarto_ID;Hospede_ID;Canal_Venda;Data_Reserva;Data_Checkin;Data_Checkout;Qtd_Hospedes;Diaria_Media_Cobrada;Status_Reserva
RSV-76886466;QRT-86467;HSP-237856;OTA ViajaMais;2026-03-06;2026-06-17;2026-06-20;2;275,34;Check-out Realizado
RSV-10360790;QRT-86467;HSP-830252;Agência de Turismo;2026-05-20;2026-06-21;2026-06-25;3;679,01;No-Show
RSV-30827777;QRT-86467;HSP-671388;Site Próprio;2026-04-24;2026-07-03;2026-07-08;2;377,12;Confirmada
RSV-61367908;QRT-86467;HSP-949432;OTA ViajaMais;2026-06-02;2026-07-08;2026-07-11;1;528,64;Confirmada
RSV-68927283;QRT-86467;HSP-839619;OTA ViajaMais;2026-06-18;2026-07-17;2026-07-20;1;663,41;Cancelada
RSV-32774648;QRT-86467;HSP-028240;OTA BookNow;2026-04-07;2026-07-24;2026-07-26;1;544,42;Confirmada
RSV-82580653;QRT-86467;HSP-875312;Balcão;2026-07-29;2026-07-29;2026-08-02;3;849,64;Confirmada
RSV-50845980;QRT-86467;HSP-394980;Agência de Turismo;2026-02-27;2026-08-07;2026-08-10;2;348,99;Confirmada
RSV-19499027;QRT-86467;HSP-241967;Agência de Turismo;2026-02-22;2026-08-14;2026-08-21;2;270,36;Confirmada
RSV-07943602;QRT-86467;HSP-882963;OTA ViajaMais;2026-04-28;2026-08-23;2026-08-27;1;558,27;Confirmada
RSV-59443848;QRT-86467;HSP-499094;OTA ViajaMais;2026-07-15;2026-08-28;2026-08-30;3;394,25;Cancelada
RSV-86369262;QRT-86467;HSP-739556;OTA BookNow;2026-07-29;2026-09-04;2026-09-09;2;403,32;Cancelada
RSV-49679675;QRT-86467;HSP-543176;OTA BookNow;2026-09-11;2026-09-18;2026-09-21;2;303,34;Confirmada
RSV-65907897;QRT-86467;HSP-215045;OTA BookNow;2026-06-05;2026-09-26;2026-09-30;2;281,55;Confirmada
RSV-20551586;QRT-55192;HSP-014761;OTA BookNow;2024-03-31;2024-07-05;2024-07-09;3;484,3;Check-out Realizado
RSV-61064896;QRT-55192;HSP-162568;OTA BookNow;2024-07-05;2024-07-11;2024-07-18;1;589,92;Check-out Realizado
RSV-31736710;QRT-55192;HSP-654303;OTA ViajaMais;2024-04-21;2024-07-18;2024-07-21;1;591,08;Check-out Realizado
RSV-64021430;QRT-55192;HSP-727405;OTA BookNow;2024-06-01;2024-07-26;2024-07-30;2;685,77;Check-out Realizado
RSV-57305258;QRT-55192;HSP-207479;OTA BookNow;2024-07-02;2024-08-03;2024-08-07;1;492,39;Check-out Realizado
RSV-37705384;QRT-55192;HSP-032907;OTA ViajaMais;2024-06-08;2024-08-16;2024-08-19;1;266,97;Check-out Realizado
RSV-68659248;QRT-55192;HSP-738878;Balcão;2024-08-26;2024-08-26;2024-08-30;2;329,57;Check-out Realizado
RSV-74650598;QRT-55192;HSP-472608;Site Próprio;2024-08-27;2024-09-01;2024-09-08;1;671,8;Check-out Realizado
RSV-93983458;QRT-55192;HSP-132321;OTA BookNow;2024-09-06;2024-09-15;2024-09-17;1;354,11;Check-out Realizado
RSV-14928639;QRT-55192;HSP-656870;Site Próprio;2024-08-06;2024-09-20;2024-09-24;2;247,68;Check-out Realizado
RSV-04034407;QRT-55192;HSP-811999;Balcão;2024-09-28;2024-09-28;2024-10-02;1;285,41;Check-out Realizado
RSV-50398785;QRT-55192;HSP-139580;Central Telefônica;2024-10-11;2024-10-11;2024-10-13;3;325,43;Check-out Realizado
RSV-81908730;QRT-55192;HSP-844929;Balcão;2024-10-19;2024-10-19;2024-10-22;2;395,28;Check-out Realizado
RSV-94777476;QRT-55192;HSP-749529;Site Próprio;2024-08-09;2024-11-01;2024-11-06;1;228,8;Check-out Realizado
RSV-48682961;QRT-55192;HSP-055771;OTA BookNow;2024-08-02;2024-11-15;2024-11-20;3;236,01;Cancelada
RSV-68298715;QRT-55192;HSP-289282;Site Próprio;2024-11-02;2024-11-22;2024-11-25;1;277,65;Check-out Realizado
RSV-41236954;QRT-55192;HSP-032503;OTA BookNow;2024-10-20;2024-11-25;2024-11-28;1;269,16;Check-out Realizado
RSV-06060993;QRT-55192;HSP-618039;OTA BookNow;2024-09-11;2024-12-05;2024-12-10;1;316,35;No-Show
RSV-14226318;QRT-55192;HSP-813667;OTA BookNow;2024-11-02;2024-12-12;2024-12-15;2;326,1;Check-out Realizado
RSV-78963411;QRT-55192;HSP-936763;OTA BookNow;2024-09-06;2024-12-16;2024-12-19;3;411,88;Check-out Realizado
RSV-38767847;QRT-55192;HSP-841302;Balcão;2024-12-21;2024-12-21;2024-12-23;3;529,27;Check-out Realizado
RSV-48824574;QRT-55192;HSP-439866;Balcão;2024-12-27;2024-12-27;2025-01-01;2;393,96;Check-out Realizado
RSV-51515467;QRT-55192;HSP-769817;OTA BookNow;2024-10-27;2025-01-05;2025-01-08;3;361,46;Check-out Realizado
RSV-88939241;QRT-55192;HSP-954568;OTA BookNow;2024-11-16;2025-01-11;2025-01-15;1;357,99;Check-out Realizado
RSV-92151522;QRT-55192;HSP-513399;OTA ViajaMais;2024-10-04;2025-01-20;2025-01-23;1;343,52;Check-out Realizado
RSV-49082526;QRT-55192;HSP-005261;Site Próprio;2025-01-13;2025-01-26;2025-01-28;2;506,22;Check-out Realizado
RSV-87158627;QRT-55192;HSP-894148;Balcão;2025-01-29;2025-01-29;2025-02-05;1;413,0;Check-out Realizado
RSV-79123770;QRT-55192;HSP-117412;OTA ViajaMais;2025-01-18;2025-02-12;2025-02-17;1;279,25;Check-out Realizado
RSV-69042841;QRT-55192;HSP-975398;Site Próprio;2024-11-22;2025-02-17;2025-02-20;3;273,32;Check-out Realizado
RSV-77057212;QRT-55192;HSP-469637;Site Próprio;2025-01-29;2025-02-22;2025-03-01;1;393,9;Check-out Realizado
RSV-41086142;QRT-55192;HSP-119282;Agência de Turismo;2024-10-30;2025-03-05;2025-03-08;2;557,94;Check-out Realizado
RSV-18921949;QRT-55192;HSP-428444;OTA BookNow;2024-12-03;2025-03-12;2025-03-17;2;565,11;Check-out Realizado
RSV-84888410;QRT-55192;HSP-842410;Agência de Turismo;2025-02-12;2025-03-21;2025-03-26;2;273,88;Check-out Realizado
RSV-74288392;QRT-55192;HSP-113082;OTA BookNow;2024-12-28;2025-04-04;2025-04-09;3;262,94;Check-out Realizado
RSV-57388842;QRT-55192;HSP-262031;Balcão;2025-04-11;2025-04-11;2025-04-16;2;335,33;Check-out Realizado
RSV-42051370;QRT-55192;HSP-963593;OTA ViajaMais;2025-03-26;2025-04-18;2025-04-23;1;295,74;Check-out Realizado
RSV-73412234;QRT-55192;HSP-746020;Site Próprio;2025-02-26;2025-04-25;2025-04-30;3;282,55;Check-out Realizado
RSV-11923788;QRT-55192;HSP-362204;OTA BookNow;2025-04-18;2025-05-02;2025-05-05;2;266,62;Check-out Realizado
RSV-72914245;QRT-55192;HSP-382662;Central Telefônica;2025-05-05;2025-05-16;2025-05-21;3;265,11;Check-out Realizado
RSV-59712084;QRT-55192;HSP-545185;Balcão;2025-05-30;2025-05-30;2025-06-03;3;323,45;Cancelada
RSV-88497736;QRT-55192;HSP-228767;Central Telefônica;2025-05-16;2025-06-10;2025-06-12;2;289,89;Check-out Realizado
RSV-27771707;QRT-55192;HSP-738878;Site Próprio;2025-05-29;2025-06-14;2025-06-17;2;383,69;Check-out Realizado
RSV-94028323;QRT-55192;HSP-236311;Site Próprio;2025-04-21;2025-06-20;2025-06-23;2;275,48;Check-out Realizado
RSV-57411421;QRT-55192;HSP-001684;Site Próprio;2025-05-20;2025-06-27;2025-06-29;3;292,53;Cancelada
RSV-83842190;QRT-55192;HSP-582070;Site Próprio;2025-04-20;2025-07-04;2025-07-09;1;350,05;Check-out Realizado
RSV-09163762;QRT-55192;HSP-347155;Site Próprio;2025-05-23;2025-07-13;2025-07-16;1;557,23;Check-out Realizado
RSV-43075535;QRT-55192;HSP-910695;Agência de Turismo;2025-06-14;2025-07-17;2025-07-21;3;529,65;Check-out Realizado
RSV-08140046;QRT-55192;HSP-171541;OTA BookNow;2025-07-01;2025-07-22;2025-07-25;2;573,96;Check-out Realizado
RSV-25288625;QRT-55192;HSP-252713;Site Próprio;2025-06-09;2025-07-25;2025-07-30;1;627,56;Check-out Realizado
RSV-19484842;QRT-55192;HSP-223068;Balcão;2025-08-01;2025-08-01;2025-08-04;3;671,94;Check-out Realizado
RSV-88262370;QRT-55192;HSP-873069;OTA ViajaMais;2025-07-19;2025-08-04;2025-08-08;3;303,61;Check-out Realizado
RSV-10436108;QRT-55192;HSP-201782;Central Telefônica;2025-08-05;2025-08-09;2025-08-11;2;627,62;Check-out Realizado
RSV-64236093;QRT-55192;HSP-145675;Central Telefônica;2025-08-06;2025-08-15;2025-08-17;1;309,0;Check-out Realizado
RSV-04765830;QRT-55192;HSP-864655;OTA BookNow;2025-06-08;2025-08-23;2025-08-25;2;369,52;Check-out Realizado
RSV-68441044;QRT-55192;HSP-866161;Central Telefônica;2025-08-27;2025-08-29;2025-09-02;3;348,66;Check-out Realizado
RSV-37170439;QRT-55192;HSP-396960;Agência de Turismo;2025-05-09;2025-09-10;2025-09-17;2;236,72;Check-out Realizado
RSV-05100143;QRT-55192;HSP-001659;Site Próprio;2025-07-14;2025-09-26;2025-09-30;3;247,07;Check-out Realizado
RSV-43043556;QRT-55192;HSP-476638;OTA BookNow;2025-08-22;2025-10-10;2025-10-13;2;251,68;Check-out Realizado
RSV-06063241;QRT-55192;HSP-119272;Site Próprio;2025-09-01;2025-10-15;2025-10-20;2;299,03;Check-out Realizado
RSV-29092514;QRT-55192;HSP-578834;Central Telefônica;2025-10-07;2025-10-25;2025-10-29;1;311,44;Check-out Realizado
RSV-04048856;QRT-55192;HSP-157001;OTA ViajaMais;2025-09-08;2025-11-07;2025-11-11;2;273,02;Check-out Realizado
RSV-84409357;QRT-55192;HSP-727405;Site Próprio;2025-09-26;2025-11-21;2025-11-23;3;254,82;Check-out Realizado
RSV-77785095;QRT-55192;HSP-510015;Balcão;2025-11-28;2025-11-28;2025-12-01;3;370,95;Check-out Realizado
RSV-82391625;QRT-55192;HSP-075142;OTA BookNow;2025-11-12;2025-12-03;2025-12-05;2;374,27;Check-out Realizado
RSV-55356947;QRT-55192;HSP-606156;Site Próprio;2025-10-14;2025-12-06;2025-12-13;2;663,86;No-Show
RSV-23367785;QRT-55192;HSP-380869;Balcão;2025-12-19;2025-12-19;2025-12-22;2;803,75;Check-out Realizado
RSV-46717504;QRT-55192;HSP-963593;OTA BookNow;2025-11-08;2025-12-26;2025-12-29;2;350,0;Check-out Realizado
RSV-69481360;QRT-55192;HSP-950601;Site Próprio;2025-10-20;2025-12-30;2026-01-03;1;317,97;Check-out Realizado
RSV-27270699;QRT-55192;HSP-397960;OTA BookNow;2025-10-31;2026-01-05;2026-01-09;2;657,8;Check-out Realizado
RSV-74109557;QRT-55192;HSP-940516;OTA BookNow;2025-10-22;2026-01-11;2026-01-14;1;649,88;Check-out Realizado
RSV-39229861;QRT-55192;HSP-032206;OTA ViajaMais;2026-01-03;2026-01-15;2026-01-18;2;407,59;Check-out Realizado
RSV-42584279;QRT-55192;HSP-574381;Site Próprio;2025-10-30;2026-01-20;2026-01-22;1;417,58;Check-out Realizado
RSV-59370264;QRT-55192;HSP-000978;OTA BookNow;2025-10-19;2026-01-26;2026-01-28;2;410,28;Check-out Realizado
RSV-71647512;QRT-55192;HSP-370015;Central Telefônica;2026-01-24;2026-02-03;2026-02-10;2;362,44;Check-out Realizado
RSV-16672240;QRT-55192;HSP-182657;Balcão;2026-02-11;2026-02-11;2026-02-15;1;344,07;Check-out Realizado
RSV-58746120;QRT-55192;HSP-448058;OTA BookNow;2026-01-22;2026-02-20;2026-02-25;2;405,8;Check-out Realizado
RSV-14232849;QRT-55192;HSP-378245;Site Próprio;2026-01-08;2026-02-27;2026-03-01;3;313,78;Check-out Realizado
RSV-96917189;QRT-55192;HSP-120902;OTA ViajaMais;2026-01-19;2026-03-03;2026-03-05;1;319,74;Check-out Realizado
RSV-29675963;QRT-55192;HSP-434906;Site Próprio;2026-01-16;2026-03-12;2026-03-14;1;329,16;Check-out Realizado
RSV-59279365;QRT-55192;HSP-183972;OTA BookNow;2025-12-07;2026-03-14;2026-03-21;2;529,86;Check-out Realizado
RSV-52712709;QRT-55192;HSP-417260;Site Próprio;2026-02-09;2026-03-27;2026-03-30;3;561,92;Check-out Realizado
RSV-85160121;QRT-55192;HSP-036815;Site Próprio;2026-03-28;2026-04-04;2026-04-06;1;289,38;Check-out Realizado
RSV-52910109;QRT-55192;HSP-259069;OTA ViajaMais;2025-12-16;2026-04-10;2026-04-17;2;264,59;Cancelada
RSV-11555801;QRT-55192;HSP-555128;Balcão;2026-04-24;2026-04-24;2026-04-28;3;603,36;Check-out Realizado
RSV-75164531;QRT-55192;HSP-736259;Site Próprio;2026-04-17;2026-05-03;2026-05-06;1;282,87;No-Show
RSV-92599162;QRT-55192;HSP-250358;OTA BookNow;2026-04-14;2026-05-15;2026-05-20;1;247,92;Check-out Realizado
RSV-60180222;QRT-55192;HSP-097760;Central Telefônica;2026-04-25;2026-05-24;2026-05-28;3;291,5;Check-out Realizado
RSV-80945334;QRT-55192;HSP-964376;Central Telefônica;2026-06-05;2026-06-05;2026-06-12;2;388,47;Check-out Realizado
RSV-87020197;QRT-55192;HSP-266149;OTA BookNow;2026-02-13;2026-06-13;2026-06-16;1;575,44;Check-out Realizado
RSV-35615601;QRT-55192;HSP-290900;Balcão;2026-06-26;2026-06-26;2026-07-01;3;332,81;Hospedado
RSV-59297327;QRT-55192;HSP-184698;Agência de Turismo;2026-01-30;2026-07-02;2026-07-04;1;504,65;Confirmada
RSV-98602800;QRT-55192;HSP-363936;Central Telefônica;2026-06-11;2026-07-05;2026-07-09;1;667,37;Confirmada
RSV-53791332;QRT-55192;HSP-461328;Site Próprio;2026-05-27;2026-07-10;2026-07-15;3;663,13;Confirmada
RSV-36515635;QRT-55192;HSP-084523;OTA BookNow;2026-05-01;2026-07-15;2026-07-18;1;549,49;Confirmada
RSV-35202556;QRT-55192;HSP-594098;OTA BookNow;2026-05-26;2026-07-18;2026-07-23;3;667,94;Confirmada
RSV-25382141;QRT-55192;HSP-077746;Site Próprio;2026-07-18;2026-07-25;2026-08-01;1;709,32;Confirmada
RSV-60479407;QRT-55192;HSP-261044;OTA BookNow;2026-07-21;2026-08-07;2026-08-10;3;611,74;Confirmada
RSV-36740388;QRT-55192;HSP-872899;OTA BookNow;2026-04-22;2026-08-14;2026-08-16;3;277,21;Confirmada
RSV-03454418;QRT-55192;HSP-130840;Balcão;2026-08-22;2026-08-22;2026-08-26;3;427,44;Confirmada
RSV-06681267;QRT-55192;HSP-558881;OTA BookNow;2026-07-09;2026-09-01;2026-09-05;1;278,31;Confirmada
RSV-63712028;QRT-55192;HSP-169165;Agência de Turismo;2026-08-24;2026-09-09;2026-09-16;2;586,52;Confirmada
RSV-62658394;QRT-55192;HSP-171467;OTA BookNow;2026-07-26;2026-09-25;2026-09-28;3;257,13;Confirmada
RSV-34024293;QRT-60979;HSP-401678;OTA BookNow;2024-06-14;2024-07-04;2024-07-06;2;312,66;Check-out Realizado
RSV-91850115;QRT-60979;HSP-347155;Site Próprio;2024-04-21;2024-07-12;2024-07-16;2;589,74;Check-out Realizado
RSV-93724617;QRT-60979;HSP-960097;OTA ViajaMais;2024-03-29;2024-07-16;2024-07-21;2;415,3;Check-out Realizado
RSV-10008055;QRT-60979;HSP-558881;Agência de Turismo;2024-06-30;2024-07-23;2024-07-26;2;550,98;Check-out Realizado
RSV-60475311;QRT-60979;HSP-083067;OTA BookNow;2024-07-02;2024-07-26;2024-07-30;3;573,17;Check-out Realizado
RSV-20595080;QRT-60979;HSP-888761;Central Telefônica;2024-08-01;2024-08-02;2024-08-06;2;528,67;Check-out Realizado
RSV-78607194;QRT-60979;HSP-938340;OTA ViajaMais;2024-07-12;2024-08-16;2024-08-21;1;249,91;Check-out Realizado
RSV-02374129;QRT-60979;HSP-854802;OTA BookNow;2024-07-25;2024-08-30;2024-09-03;2;272,8;Check-out Realizado
RSV-03041107;QRT-60979;HSP-589971;OTA ViajaMais;2024-05-25;2024-09-07;2024-09-09;3;219,9;Check-out Realizado
RSV-87367385;QRT-60979;HSP-100981;Agência de Turismo;2024-08-30;2024-09-16;2024-09-20;1;238,32;Check-out Realizado
RSV-73654455;QRT-60979;HSP-194227;OTA BookNow;2024-05-23;2024-09-20;2024-09-23;2;460,64;Check-out Realizado
RSV-92061960;QRT-60979;HSP-641384;OTA BookNow;2024-07-10;2024-09-26;2024-10-01;2;229,57;Check-out Realizado
RSV-85376250;QRT-60979;HSP-093004;Agência de Turismo;2024-06-29;2024-10-04;2024-10-07;2;232,05;Cancelada
RSV-61134839;QRT-60979;HSP-839619;Site Próprio;2024-08-15;2024-10-18;2024-10-21;2;220,33;Check-out Realizado
RSV-82502746;QRT-60979;HSP-888475;Central Telefônica;2024-10-17;2024-10-25;2024-10-28;2;243,06;Check-out Realizado
RSV-92735418;QRT-60979;HSP-216100;Agência de Turismo;2024-10-21;2024-11-08;2024-11-10;3;247,32;Check-out Realizado
RSV-48034297;QRT-60979;HSP-917374;Central Telefônica;2024-10-18;2024-11-16;2024-11-20;1;326,22;Check-out Realizado
RSV-81078237;QRT-60979;HSP-943750;Agência de Turismo;2024-10-26;2024-11-22;2024-11-26;1;246,61;Check-out Realizado
RSV-49336589;QRT-60979;HSP-382256;Central Telefônica;2024-11-29;2024-12-06;2024-12-08;1;219,81;Check-out Realizado
RSV-48842687;QRT-60979;HSP-833095;OTA ViajaMais;2024-09-03;2024-12-13;2024-12-16;3;355,09;Check-out Realizado
RSV-31320607;QRT-60979;HSP-051154;Balcão;2024-12-21;2024-12-21;2024-12-26;2;359,44;Check-out Realizado
RSV-09197113;QRT-60979;HSP-059362;Agência de Turismo;2024-07-25;2024-12-29;2025-01-01;1;371,12;Cancelada
RSV-30795471;QRT-60979;HSP-299729;Site Próprio;2024-12-07;2025-01-10;2025-01-14;3;336,42;Check-out Realizado
RSV-12567848;QRT-60979;HSP-260973;Site Próprio;2024-11-07;2025-01-17;2025-01-21;1;300,04;Check-out Realizado
RSV-63659890;QRT-60979;HSP-734608;OTA BookNow;2024-12-21;2025-01-23;2025-01-26;3;305,18;Check-out Realizado
RSV-93097309;QRT-60979;HSP-296363;Agência de Turismo;2024-12-22;2025-01-31;2025-02-05;2;395,01;Check-out Realizado
RSV-08999396;QRT-60979;HSP-079713;OTA BookNow;2025-01-08;2025-02-07;2025-02-14;2;261,48;Check-out Realizado
RSV-50393044;QRT-60979;HSP-500222;OTA ViajaMais;2024-12-08;2025-02-15;2025-02-22;1;497,22;Check-out Realizado
RSV-07515892;QRT-60979;HSP-129639;Agência de Turismo;2024-10-23;2025-02-22;2025-03-01;3;506,12;Check-out Realizado
RSV-96421130;QRT-60979;HSP-304843;OTA ViajaMais;2025-01-13;2025-03-01;2025-03-03;3;497,85;Check-out Realizado
RSV-03165239;QRT-60979;HSP-360416;Site Próprio;2025-02-12;2025-03-05;2025-03-08;1;257,4;Check-out Realizado
RSV-59975774;QRT-60979;HSP-293005;Balcão;2025-03-12;2025-03-12;2025-03-16;2;601,33;Check-out Realizado
RSV-63703051;QRT-60979;HSP-546172;Site Próprio;2025-01-22;2025-03-20;2025-03-24;3;315,39;Check-out Realizado
RSV-35457754;QRT-60979;HSP-746885;OTA BookNow;2025-01-07;2025-03-28;2025-04-01;1;217,92;Cancelada
RSV-11395353;QRT-60979;HSP-469579;Site Próprio;2025-03-19;2025-04-04;2025-04-06;2;228,52;Cancelada
RSV-94498003;QRT-60979;HSP-867982;Site Próprio;2025-04-08;2025-04-11;2025-04-16;2;356,75;Check-out Realizado
RSV-41038479;QRT-60979;HSP-336351;Site Próprio;2025-03-14;2025-04-25;2025-04-28;2;240,97;Check-out Realizado
RSV-90487433;QRT-60979;HSP-058909;Balcão;2025-05-05;2025-05-05;2025-05-08;1;285,15;Check-out Realizado
RSV-41023023;QRT-60979;HSP-983356;OTA BookNow;2025-03-25;2025-05-09;2025-05-12;3;322,25;Check-out Realizado
RSV-59205620;QRT-60979;HSP-549258;Agência de Turismo;2024-12-30;2025-05-17;2025-05-21;3;222,43;Check-out Realizado
RSV-24481728;QRT-60979;HSP-595368;Balcão;2025-05-26;2025-05-26;2025-05-29;2;287,93;Check-out Realizado
RSV-57156756;QRT-60979;HSP-960097;Agência de Turismo;2025-01-28;2025-05-29;2025-06-05;3;261,21;Check-out Realizado
RSV-53521321;QRT-60979;HSP-784124;OTA BookNow;2025-02-27;2025-06-10;2025-06-12;3;309,41;Check-out Realizado
RSV-58787417;QRT-60979;HSP-900484;Site Próprio;2025-05-19;2025-06-13;2025-06-15;1;336,46;Check-out Realizado
RSV-41662792;QRT-60979;HSP-976306;OTA BookNow;2025-04-04;2025-06-20;2025-06-22;1;293,13;Check-out Realizado
RSV-99763710;QRT-60979;HSP-396905;OTA BookNow;2025-05-02;2025-06-27;2025-07-02;1;338,92;Check-out Realizado
RSV-43221954;QRT-60979;HSP-577858;OTA ViajaMais;2025-04-11;2025-07-03;2025-07-06;1;445,89;Check-out Realizado
RSV-93771708;QRT-60979;HSP-252539;OTA ViajaMais;2025-03-21;2025-07-06;2025-07-10;1;583,15;Check-out Realizado
RSV-07333199;QRT-60979;HSP-250358;Balcão;2025-07-11;2025-07-11;2025-07-13;1;675,36;Cancelada
RSV-02690459;QRT-60979;HSP-634545;OTA ViajaMais;2025-05-24;2025-07-14;2025-07-19;3;614,8;Cancelada
RSV-11615512;QRT-60979;HSP-924033;Site Próprio;2025-05-27;2025-07-19;2025-07-26;3;615,45;Check-out Realizado
RSV-68302597;QRT-60979;HSP-502580;OTA ViajaMais;2025-05-17;2025-07-26;2025-08-02;2;539,71;Check-out Realizado
RSV-46921353;QRT-60979;HSP-890901;OTA BookNow;2025-04-24;2025-08-03;2025-08-07;2;533,39;Cancelada
RSV-18298236;QRT-60979;HSP-729040;Site Próprio;2025-06-18;2025-08-15;2025-08-17;3;319,62;Check-out Realizado
RSV-58760013;QRT-60979;HSP-307532;Agência de Turismo;2025-04-07;2025-08-22;2025-08-26;1;304,85;Check-out Realizado
RSV-49761902;QRT-60979;HSP-749529;OTA BookNow;2025-07-25;2025-08-31;2025-09-03;2;233,22;Check-out Realizado
RSV-18028253;QRT-60979;HSP-667754;OTA ViajaMais;2025-06-13;2025-09-09;2025-09-12;3;219,93;Check-out Realizado
RSV-66288275;QRT-60979;HSP-938340;Agência de Turismo;2025-08-28;2025-09-12;2025-09-15;2;466,43;Check-out Realizado
RSV-71920085;QRT-60979;HSP-348591;Site Próprio;2025-08-11;2025-09-19;2025-09-21;1;220,99;Check-out Realizado
RSV-06355411;QRT-60979;HSP-630095;Site Próprio;2025-08-21;2025-09-26;2025-09-29;2;299,29;Check-out Realizado
RSV-71212525;QRT-60979;HSP-446177;Balcão;2025-09-29;2025-09-29;2025-10-03;2;300,58;Check-out Realizado
RSV-59294233;QRT-60979;HSP-171490;Agência de Turismo;2025-07-04;2025-10-03;2025-10-07;1;469,17;Check-out Realizado
RSV-58328736;QRT-60979;HSP-103583;Central Telefônica;2025-09-22;2025-10-17;2025-10-20;1;247,79;Check-out Realizado
RSV-55741244;QRT-60979;HSP-906977;Agência de Turismo;2025-05-20;2025-10-28;2025-10-31;1;239,16;Check-out Realizado
RSV-17010935;QRT-60979;HSP-445645;Site Próprio;2025-09-16;2025-11-02;2025-11-07;1;515,77;Check-out Realizado
RSV-40916800;QRT-60979;HSP-733690;OTA BookNow;2025-07-23;2025-11-07;2025-11-09;1;457,47;Check-out Realizado
RSV-80672679;QRT-60979;HSP-455631;Balcão;2025-11-14;2025-11-14;2025-11-19;1;371,13;Check-out Realizado
RSV-91409369;QRT-60979;HSP-908734;OTA BookNow;2025-10-25;2025-11-23;2025-11-25;2;262,45;Check-out Realizado
RSV-06010669;QRT-60979;HSP-671388;Site Próprio;2025-11-27;2025-11-29;2025-12-01;1;255,44;Check-out Realizado
RSV-97418005;QRT-60979;HSP-431287;OTA BookNow;2025-09-03;2025-12-07;2025-12-14;1;293,68;Check-out Realizado
RSV-52835480;QRT-60979;HSP-533955;OTA BookNow;2025-11-20;2025-12-18;2025-12-23;3;397,66;Cancelada
RSV-51198558;QRT-60979;HSP-793239;Agência de Turismo;2025-09-30;2025-12-24;2025-12-31;3;275,34;Check-out Realizado
RSV-14554617;QRT-60979;HSP-033380;OTA BookNow;2025-09-13;2026-01-02;2026-01-05;2;276,31;Check-out Realizado
RSV-50802595;QRT-60979;HSP-734049;OTA BookNow;2025-10-30;2026-01-09;2026-01-13;1;309,52;Check-out Realizado
RSV-10433981;QRT-60979;HSP-355540;Site Próprio;2025-11-30;2026-01-17;2026-01-24;3;301,39;Check-out Realizado
RSV-46947869;QRT-60979;HSP-073158;Agência de Turismo;2025-08-18;2026-01-25;2026-01-29;1;567,91;Check-out Realizado
RSV-11882920;QRT-60979;HSP-381721;Agência de Turismo;2025-09-15;2026-01-30;2026-02-01;2;375,68;Cancelada
RSV-58888636;QRT-60979;HSP-518937;Site Próprio;2026-01-07;2026-02-06;2026-02-09;1;326,6;Check-out Realizado
RSV-35653150;QRT-60979;HSP-694030;Site Próprio;2025-11-23;2026-02-13;2026-02-16;3;261,2;Check-out Realizado
RSV-56637423;QRT-60979;HSP-598679;OTA ViajaMais;2026-02-10;2026-02-20;2026-02-27;2;248,66;Check-out Realizado
RSV-44206503;QRT-60979;HSP-362575;Central Telefônica;2026-02-18;2026-02-27;2026-03-04;2;543,43;Check-out Realizado
RSV-49066268;QRT-60979;HSP-087579;Site Próprio;2025-12-18;2026-03-13;2026-03-16;3;227,95;Check-out Realizado
RSV-82803104;QRT-60979;HSP-406327;Site Próprio;2026-01-29;2026-03-19;2026-03-24;1;232,11;Check-out Realizado
RSV-22350746;QRT-60979;HSP-971909;Balcão;2026-03-26;2026-03-26;2026-03-29;3;260,36;Cancelada
RSV-92486060;QRT-60979;HSP-905990;Agência de Turismo;2025-11-12;2026-04-03;2026-04-10;2;294,71;Cancelada
RSV-18726235;QRT-60979;HSP-729040;OTA BookNow;2026-01-04;2026-04-12;2026-04-19;1;426,01;Check-out Realizado
RSV-66334765;QRT-60979;HSP-522073;Balcão;2026-04-23;2026-04-23;2026-04-30;1;365,87;Check-out Realizado
RSV-36474564;QRT-60979;HSP-380126;OTA ViajaMais;2026-04-09;2026-05-02;2026-05-09;3;312,88;Check-out Realizado
RSV-58366509;QRT-60979;HSP-553552;OTA BookNow;2026-02-13;2026-05-15;2026-05-18;3;468,95;Check-out Realizado
RSV-84801676;QRT-60979;HSP-614451;OTA BookNow;2026-04-09;2026-05-29;2026-06-01;3;222,9;Cancelada
